cdate,cp,pctlead,dow,dom,moy,mdy4,mdy5,mdy6,mdy7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
2011-08-09,1172.53,-4.415,2,09,08,6.249,-2.321,-9.705,-12.776,2.066,-4.25,-7.823,-12.055,4.741,-2.239,-6.967,-9.852
2011-08-08,1119.46,4.741,1,08,08,-8.067,-9.57,-14.666,-18.272,-6.188,-4.943,-9.828,-15.748,-6.663,-6.717,-10.732,-14.21
2011-08-05,1199.38,-6.663,5,05,08,-1.636,-7.559,-9.958,-13.537,1.327,-3.731,-6.005,-11.319,-0.057,-4.837,-6.804,-9.952
2011-08-04,1200.07,-0.057,4,04,08,-6.022,-5.635,-8.995,-12.744,-4.992,-5.139,-7.457,-12.688,-4.782,-4.304,-7.135,-10.27
2011-08-03,1260.34,-4.782,3,03,08,0.412,-2.595,-3.401,-7.829,-0.154,-2.362,-4.591,-8.801,0.502,-2.067,-3.101,-6.296
2011-08-02,1254.05,0.502,2,02,08,-2.995,-3.561,-4.226,-8.012,-2.211,-2.444,-6.566,-8.445,-2.556,-2.958,-3.896,-6.679
2011-08-01,1286.94,-2.556,1,01,08,-0.584,-0.827,-3.975,-4.288,-0.238,-2.283,-5.654,-4.442,-0.413,-1.056,-3.379,-2.934
2011-07-29,1292.28,-0.413,5,29,07,-0.245,-0.69,-4.119,-3.883,-2.05,-4.225,-5.652,-4.592,-0.645,-0.966,-3.376,-2.597
2011-07-28,1300.67,-0.645,4,28,07,-0.446,-3.174,-4.584,-1.745,-2.221,-3.449,-4.412,-1.44,-0.323,-2.348,-3.297,-0.365
2011-07-27,1304.89,-0.323,3,27,07,-2.74,-3.453,-3.953,-2.619,-1.256,-1.49,-2.011,0.373,-2.031,-2.433,-2.896,-0.855
2011-07-26,1331.94,-2.031,2,26,07,-0.733,-1.456,-0.326,0.756,-0.236,-0.997,1.285,2.59,-0.41,-0.972,0.46,1.763
2011-07-25,1337.43,-0.41,1,25,07,-0.728,-0.518,0.247,0.151,-0.763,-0.529,1.124,2.534,-0.564,-0.474,0.806,1.496
2011-07-22,1345.02,-0.564,5,22,07,0.212,1.146,2.975,1.226,0.235,2.305,3.109,4.066,0.091,1.447,3.032,2.389
2011-07-21,1343.8,0.091,4,21,07,0.933,0.769,1.389,0.582,2.065,1.662,2.434,3.81,1.355,1.287,2.102,1.842
2011-07-20,1325.84,1.355,3,20,07,-0.163,1.808,1.085,-2.386,-0.395,0.786,1.289,1.068,-0.067,1.563,1.297,-1.337
2011-07-19,1326.73,-0.067,2,19,07,1.974,0.615,-0.095,-2.983,1.186,0.759,1.394,1.542,1.631,0.805,0.684,-1.958
2011-07-18,1305.44,1.631,1,18,07,-1.332,-0.71,-1.699,-3.835,-0.422,0.499,0.928,1.324,-0.813,-0.262,-0.624,-2.522
2011-07-15,1316.14,-0.813,5,15,07,0.631,-0.706,-0.795,-1.965,0.924,0.63,1.343,1.716,0.555,-0.12,-0.254,-1.625
2011-07-14,1308.87,0.555,4,14,07,-1.328,-0.996,-3.434,-2.503,-0.291,0.427,-0.218,0.28,-0.672,-0.363,-2.599,-2.299
2011-07-13,1317.72,-0.672,3,13,07,0.337,-0.09,-2.89,0.535,0.72,0.708,0.146,1.352,0.311,-0.134,-2.623,-0.221
2011-07-12,1313.64,0.311,2,12,07,-0.426,-2.463,-2.173,0.731,-0.012,-0.643,0.392,2.044,-0.443,-2.244,-1.91,0.477
2011-07-11,1319.49,-0.443,1,11,07,-2.046,-2.803,-1.179,1.97,-0.631,-0.559,0.368,2.851,-1.809,-2.493,-1.375,1.76
2011-07-08,1343.8,-1.809,5,08,07,-0.773,0.297,0.964,5.718,0.073,1.042,0.5,5.775,-0.696,0.342,0.308,4.976
2011-07-07,1353.22,-0.696,4,07,07,1.078,1.671,3.528,6.989,0.968,0.931,1.204,7.268,1.045,1.147,2.467,6.683
2011-07-06,1339.22,1.045,3,06,07,0.587,0.665,2.969,5.07,-0.037,-0.537,1.645,3.99,0.1,-0.034,2.433,4.341
2011-07-05,1337.88,0.1,2,05,07,0.078,1.826,3.187,4.403,-0.5,0.27,2.474,2.23,-0.134,1.305,3.178,3.942
2011-07-01,1339.67,-0.134,5,01,07,1.747,2.289,4.709,3.878,0.774,2.193,5.249,1.787,1.441,2.467,4.654,3.408
2011-06-30,1320.64,1.441,4,30,06,0.533,1.336,3.343,4.064,1.408,2.198,5.991,2.095,1.012,1.849,4.114,3.307
2011-06-29,1307.41,1.012,3,29,06,0.799,2.366,2.041,4.351,0.779,2.99,2.307,1.557,0.828,2.133,1.863,2.824
2011-06-28,1296.67,0.828,2,28,06,1.554,1.98,1.179,3.444,2.195,3.712,-0.238,0.518,1.294,2.225,0.74,2.29
2011-06-27,1280.1,1.294,1,27,06,0.419,-0.318,-0.794,1.717,1.485,-0.663,-3.289,-0.941,0.918,-0.265,-1.19,1.16
2011-06-24,1268.45,0.918,5,24,06,-0.734,-0.786,0.698,-0.227,-2.116,-3.809,-3.676,-4.479,-1.173,-1.452,-0.775,-1.508
2011-06-23,1283.5,-1.173,4,23,06,-0.052,-0.478,2.264,2.349,-1.729,-2.644,-0.734,-0.997,-0.283,-0.928,0.944,0.918
2011-06-22,1287.14,-0.283,3,22,06,-0.426,1.495,2.239,2.203,-0.931,0.138,0.757,0.05,-0.647,0.687,1.538,1.271
2011-06-21,1295.52,-0.647,2,21,06,1.929,2.755,2.531,1.046,1.079,1.962,2.428,-0.751,1.342,1.889,2.379,0.506
2011-06-20,1278.36,1.342,1,20,06,0.81,0.733,-0.918,-0.461,0.873,0.619,-0.834,-1.3,0.54,0.846,-0.738,-0.094
2011-06-17,1271.5,0.54,5,17,06,-0.077,-0.218,0.083,-2.129,-0.252,0.458,-0.265,-1.225,0.305,0.48,-0.026,-1.046
2011-06-16,1267.64,0.305,4,16,06,-0.142,-1.639,-0.035,-1.747,0.712,-1.443,-0.702,-1.333,0.175,-1.571,-0.263,-1.441
2011-06-15,1265.42,0.175,3,15,06,-1.499,0.302,-1.448,-2.976,-2.14,-0.719,-3.104,-3.104,-1.743,-0.504,-1.829,-2.672
2011-06-14,1287.87,-1.743,2,14,06,1.828,1.63,0.461,-2.895,1.451,0.752,-0.471,-1.168,1.261,1.329,0.649,-1.909
2011-06-13,1271.83,1.261,1,13,06,-0.195,-1.744,-2.21,-4.692,-0.689,-2.402,-0.962,-3.413,0.067,-1.332,-1.02,-3.25
2011-06-10,1270.98,0.067,5,10,06,-1.552,-1.15,-1.712,-7.252,-1.725,-1.213,-0.635,-4.421,-1.398,-0.671,-1.181,-5.517
2011-06-09,1289.0,-1.398,4,09,06,0.409,-0.474,-1.551,-4.38,0.52,1.475,0.0,-1.755,0.738,0.316,-0.858,-3.163
2011-06-08,1279.56,0.738,3,08,06,-0.879,-0.569,-3.34,-4.221,0.95,0.585,-0.701,-1.978,-0.419,-0.514,-2.542,-3.48
2011-06-07,1284.94,-0.419,2,07,06,0.313,-1.082,-2.538,-2.494,-0.361,-1.454,-2.475,-2.391,-0.096,-1.171,-2.252,-2.691
2011-06-06,1286.17,-0.096,1,06,06,-1.391,-2.787,-5.636,-2.091,-1.096,-1.279,-3.81,-1.23,-1.076,-2.039,-4.388,-2.288
2011-06-03,1300.16,-1.076,5,03,06,-1.416,-1.472,-2.874,-0.964,-0.184,-1.036,-1.755,0.632,-0.973,-1.095,-2.324,-1.306
2011-06-02,1312.94,-0.973,4,02,06,-0.056,-2.93,-0.911,-1.143,-0.853,-2.564,-1.287,-0.294,-0.122,-2.398,-0.962,-1.525
2011-06-01,1314.55,-0.122,3,01,06,-2.875,-1.423,0.045,-1.843,-1.725,-0.726,0.085,-0.364,-2.278,-1.243,-0.448,-2.162
2011-05-31,1345.2,-2.278,2,31,05,1.495,2.08,3.756,1.197,1.017,1.311,2.682,2.116,1.059,1.472,2.197,0.337
2011-05-27,1331.1,1.059,5,27,05,0.576,1.489,1.967,1.232,0.291,0.817,2.43,2.761,0.408,0.805,1.042,0.16
2011-05-26,1325.69,0.408,4,26,05,0.908,1.642,-0.234,-0.05,0.525,1.353,1.005,2.679,0.395,0.715,-0.569,-0.284
2011-05-25,1320.47,0.395,3,25,05,0.727,0.47,-1.888,-1.849,0.824,1.599,-0.449,1.348,0.318,0.235,-1.721,-1.293
2011-05-24,1316.28,0.318,2,24,05,-0.255,-1.846,-2.466,-3.499,0.769,-0.343,-0.551,0.296,-0.083,-1.274,-1.82,-2.4
2011-05-23,1317.37,-0.083,1,23,05,-1.595,-2.347,-0.72,-2.67,-1.103,-2.016,0.323,-0.555,-1.193,-1.952,-0.874,-1.841
2011-05-20,1333.27,-1.193,5,20,05,-0.764,-0.632,0.184,-2.177,-0.923,-0.208,1.658,-2.124,-0.769,-0.553,0.286,-1.76
2011-05-19,1343.6,-0.769,4,19,05,0.133,1.666,0.039,-0.397,0.722,2.388,1.805,-1.022,0.218,1.1,0.436,-0.2
2011-05-18,1340.68,0.218,3,18,05,1.531,0.821,-1.058,0.501,1.654,1.869,0.851,-1.149,0.88,0.843,-0.591,0.036
2011-05-17,1328.98,0.88,2,17,05,-0.699,-1.6,-1.964,-0.776,0.212,-0.569,-0.875,-2.675,-0.037,-0.657,-0.976,-0.458
2011-05-16,1329.47,-0.037,1,16,05,-0.908,-1.865,-2.357,-0.473,-0.779,-0.999,-3.72,-5.389,-0.62,-1.422,-2.04,-1.325
2011-05-13,1337.77,-0.62,5,13,05,-0.965,-0.37,-0.436,-0.441,-0.222,-0.308,-2.777,-5.548,-0.807,-0.321,-0.633,-1.389
2011-05-12,1348.65,-0.807,4,12,05,0.601,-0.502,1.576,-0.339,-0.086,-2.748,-1.983,-6.807,0.49,-0.627,0.631,-0.923
2011-05-11,1342.08,0.49,3,11,05,-1.097,-0.066,1.212,-1.633,-2.664,-2.477,-1.816,-7.797,-1.111,-0.313,0.523,-1.579
2011-05-10,1357.16,-1.111,2,10,05,1.042,2.089,1.93,-0.212,0.192,0.786,-1.733,-4.58,0.807,1.265,0.73,-0.244
2011-05-09,1346.29,0.807,1,09,05,1.036,1.279,-0.006,-1.193,0.593,0.678,-2.85,-5.24,0.454,0.838,-0.761,-0.691
2011-05-06,1340.2,0.454,5,06,05,0.24,-0.156,-1.886,-1.498,0.085,-2.5,-4.921,-5.411,0.382,-0.528,-1.544,-0.523
2011-05-05,1335.1,0.382,4,05,05,-0.395,-1.268,-2.811,-0.803,-2.582,-3.504,-6.092,-4.175,-0.907,-1.586,-2.091,-0.011
2011-05-04,1347.32,-0.907,3,04,05,-0.877,-1.733,-2.102,-0.404,-0.946,-2.484,-2.897,-1.795,-0.686,-1.021,-0.967,0.743
2011-05-03,1356.62,-0.686,2,03,05,-0.864,-1.563,-1.188,1.036,-1.552,-2.682,-2.461,-0.035,-0.338,-0.513,0.071,1.974
2011-05-02,1361.22,-0.338,1,02,05,-0.705,-0.376,0.395,3.76,-1.148,-0.424,-0.515,3.783,-0.175,0.054,1.038,3.703
2011-04-29,1363.61,-0.175,5,29,04,0.332,0.381,2.066,5.051,0.733,0.228,2.041,5.872,0.23,0.586,2.124,4.48
2011-04-28,1360.48,0.23,4,28,04,0.049,0.774,1.734,2.908,-0.501,-0.092,1.135,3.618,0.356,0.983,1.727,3.092
2011-04-27,1355.66,0.356,3,27,04,0.724,1.678,2.25,3.77,0.412,1.809,2.487,5.201,0.625,1.529,1.902,3.13
2011-04-26,1347.24,0.625,2,26,04,0.947,0.953,3.351,3.1,1.392,1.227,4.32,5.123,0.898,0.737,2.637,2.498
2011-04-25,1335.25,0.898,1,25,04,0.006,0.563,2.925,2.417,-0.162,0.665,3.755,3.655,-0.159,0.368,2.307,1.605
2011-04-21,1337.38,-0.159,4,21,04,0.557,2.376,1.154,1.433,0.829,3.055,2.456,1.409,0.528,1.886,1.341,0.975
2011-04-20,1330.36,0.528,3,20,04,1.809,2.349,1.487,0.167,2.208,3.069,2.649,-0.349,1.351,1.932,1.205,0.165
2011-04-19,1312.62,1.351,2,19,04,0.53,-1.193,-0.243,-2.364,0.842,-0.581,0.77,-2.285,0.573,-0.535,-0.136,-1.567
2011-04-18,1305.14,0.573,1,18,04,-1.715,-0.842,-0.494,-3.446,-1.412,-0.407,-0.096,-2.442,-1.102,-0.714,-0.686,-2.276
2011-04-15,1319.68,-1.102,5,15,04,0.888,0.962,0.275,-1.659,1.019,1.359,-1.022,-1.323,0.393,0.401,-0.361,-0.972
2011-04-14,1314.52,0.393,4,14,04,0.074,0.352,-1.3,-2.211,0.337,0.313,-2.92,-1.685,0.008,0.027,-1.028,-1.377
2011-04-13,1314.41,0.008,3,13,04,0.278,-0.68,-2.126,-2.234,-0.024,-2.349,-3.032,-1.795,0.019,-0.759,-1.432,-1.351
2011-04-12,1314.16,0.019,2,12,04,-0.955,-1.646,-2.967,-1.821,-2.325,-3.223,-2.348,-1.129,-0.778,-1.055,-1.601,-0.88
2011-04-11,1324.46,-0.778,1,11,04,-0.697,-1.456,-1.929,-0.314,-0.919,-0.7,-0.304,0.793,-0.279,-0.679,-0.613,-0.286
2011-04-08,1328.17,-0.279,5,08,04,-0.764,-1.343,-0.923,1.369,0.222,0.904,1.273,3.243,-0.4,-0.552,-0.353,0.662
2011-04-07,1333.51,-0.4,4,07,04,-0.583,-0.479,-0.111,2.988,0.681,0.398,1.275,2.744,-0.152,0.066,0.083,1.78
2011-04-06,1335.54,-0.152,3,06,04,0.105,0.426,1.181,3.21,-0.281,0.365,1.248,1.866,0.218,0.2,0.732,1.655
2011-04-05,1332.63,0.218,2,05,04,0.321,0.371,1.647,3.863,0.648,0.874,1.101,3.252,-0.018,0.017,0.329,1.754
2011-04-04,1332.87,-0.018,1,04,04,0.05,0.752,2.313,4.591,0.224,0.88,1.946,2.748,0.035,0.531,1.018,2.723
2011-04-01,1332.41,0.035,5,01,04,0.702,1.271,3.102,4.346,0.654,0.225,1.45,2.568,0.496,0.312,1.696,2.987
2011-03-31,1325.83,0.496,4,31,03,0.566,1.55,2.005,2.941,-0.426,1.057,0.61,1.557,-0.183,0.484,0.916,2.114
2011-03-30,1328.26,-0.183,3,30,03,0.978,1.808,2.181,4.415,1.489,1.222,2.127,4.502,0.668,1.379,1.42,3.834
2011-03-29,1319.44,0.668,2,29,03,0.821,0.449,2.226,3.683,-0.264,-0.442,0.787,2.575,0.706,0.429,1.688,3.589
2011-03-28,1310.19,0.706,1,28,03,-0.369,0.366,1.206,3.433,-0.179,0.894,1.102,5.245,-0.275,0.04,1.269,4.241
2011-03-25,1313.8,-0.275,5,25,03,0.738,1.769,0.917,2.731,1.076,1.235,0.942,2.74,0.316,1.253,1.188,2.491
2011-03-24,1309.66,0.316,4,24,03,1.023,0.837,2.187,1.304,0.157,0.206,2.325,0.425,0.934,1.228,2.38,1.024
2011-03-23,1297.54,0.934,3,23,03,-0.185,-0.837,1.425,-0.167,0.048,-0.29,1.774,0.585,0.291,-0.065,1.87,-0.517
2011-03-22,1293.77,0.291,2,22,03,-0.654,1.339,2.2,0.674,-0.338,2.115,4.098,1.45,-0.355,1.138,2.935,-0.103
2011-03-21,1298.38,-0.355,1,21,03,2.006,2.281,1.798,-0.468,2.461,2.07,1.782,-1.825,1.499,1.936,1.288,-1.639
2011-03-18,1279.21,1.499,5,18,03,0.27,0.849,-0.864,-2.714,-0.382,1.942,-1.857,-4.433,0.431,1.777,-1.325,-3.224
2011-03-17,1273.72,0.431,4,17,03,0.578,-0.473,-1.57,-1.763,2.333,-0.283,-1.169,-4.202,1.34,-0.636,-2.343,-2.779
2011-03-16,1256.88,1.34,3,16,03,-1.045,-1.699,-1.493,-3.698,-2.556,-3.727,-2.544,-6.782,-1.949,-3.048,-2.952,-4.865
2011-03-15,1281.87,-1.949,2,15,03,-0.661,-1.102,-2.226,-3.274,-1.202,-0.889,-3.543,-5.162,-1.12,-1.718,-2.89,-3.689
2011-03-14,1296.39,-1.12,1,14,03,-0.444,0.209,-1.866,-0.565,0.317,1.229,-2.624,-3.173,-0.605,0.099,-1.924,-0.921
2011-03-11,1304.28,-0.605,5,11,03,0.657,-1.136,-0.196,0.348,0.909,-2.678,-3.069,-3.16,0.708,-1.192,-0.447,-0.157
2011-03-10,1295.11,0.708,4,10,03,-1.78,-2.071,-2.238,-1.909,-3.555,-3.806,-4.349,-4.852,-1.887,-2.021,-1.971,-2.419
2011-03-09,1320.02,-1.887,3,09,03,-0.296,0.951,-1.073,-0.046,-0.26,-0.401,-1.678,-1.125,-0.136,0.755,-0.823,0.011
2011-03-08,1321.82,-0.136,2,08,03,1.25,-0.17,1.326,2.329,-0.142,-0.564,-0.564,-1.594,0.892,0.051,1.023,1.204
2011-03-07,1310.13,0.892,1,07,03,-1.403,-2.004,0.544,1.06,-0.423,-1.282,-0.094,-2.699,-0.834,-1.566,0.291,0.209
2011-03-04,1321.15,-0.834,5,04,03,-0.61,1.499,0.336,1.062,-0.862,0.0,-0.526,-0.421,-0.738,0.971,-0.457,0.434
2011-03-03,1330.97,-0.738,4,03,03,2.122,2.601,1.038,-0.723,0.87,1.203,0.562,1.562,1.722,1.886,0.84,-0.896
2011-03-02,1308.44,1.722,3,02,03,0.469,-1.145,0.99,-2.704,0.33,-0.526,-1.035,1.431,0.162,-1.415,0.179,-2.387
2011-03-01,1306.33,0.162,2,01,03,-1.607,-1.523,0.512,-2.749,-0.854,-0.633,-2.607,1.326,-1.574,-1.027,-0.082,-2.244
2011-02-28,1327.22,-1.574,1,28,02,0.086,2.16,0.723,-0.448,0.223,-0.512,0.105,3.085,0.556,1.617,0.896,-0.059
2011-02-25,1319.88,0.556,5,25,02,2.073,2.067,-1.743,-0.882,-0.733,-1.987,0.994,0.506,1.055,0.955,-1.722,-0.934
2011-02-24,1306.1,1.055,4,24,02,-0.006,-1.406,-3.657,-2.542,-1.263,0.62,2.492,3.803,-0.099,-0.71,-2.561,-1.734
2011-02-23,1307.4,-0.099,3,23,02,-1.401,-3.733,-3.245,-1.519,1.908,3.041,4.039,4.651,-0.611,-2.652,-2.164,-1.095
2011-02-22,1315.44,-0.611,2,22,02,-2.365,-2.283,-1.163,0.369,1.112,1.86,2.977,3.501,-2.053,-1.864,-0.947,-0.412
2011-02-18,1343.01,-2.053,5,18,02,0.084,0.507,0.876,2.623,0.739,0.968,-0.483,1.832,0.192,0.501,0.802,1.392
2011-02-17,1340.43,0.192,4,17,02,0.422,1.146,1.158,3.04,0.227,1.097,1.28,-0.06,0.308,0.935,0.849,1.621
2011-02-16,1336.32,0.308,3,16,02,0.721,0.367,1.783,3.45,0.868,-1.437,0.589,0.492,0.626,0.3,1.093,1.941
2011-02-15,1328.01,0.626,2,15,02,-0.351,0.011,1.55,3.275,-2.285,0.181,0.509,-0.563,-0.323,-0.086,0.54,1.6
2011-02-14,1332.32,-0.323,1,14,02,0.363,1.41,1.731,3.974,2.524,2.055,2.326,1.798,0.238,0.791,0.585,2.169
2011-02-11,1329.15,0.238,5,11,02,1.043,1.538,1.861,3.409,-0.457,0.327,-1.323,-1.299,0.551,0.626,0.766,1.649
2011-02-10,1321.87,0.551,4,10,02,0.49,0.316,1.637,3.914,0.787,0.265,-0.096,3.123,0.075,-0.204,0.839,2.78
2011-02-09,1320.88,0.075,3,09,02,-0.173,0.318,1.699,4.215,-0.518,-1.644,-1.067,4.507,-0.279,0.139,1.054,3.49
2011-02-08,1324.57,-0.279,2,08,02,0.491,1.317,2.204,2.451,-1.132,-0.36,-0.516,3.881,0.418,1.045,1.575,1.926
2011-02-07,1319.05,0.418,1,07,02,0.822,1.377,1.52,2.348,0.78,0.587,0.024,5.36,0.624,0.914,0.876,1.729
2011-02-04,1310.87,0.624,5,04,02,0.551,0.876,2.24,2.38,-0.192,-0.156,3.223,5.846,0.288,0.525,1.924,1.525
2011-02-03,1307.1,0.288,4,03,02,0.323,0.141,2.474,1.984,0.036,-0.56,5.634,6.171,0.235,-0.037,2.41,1.26
2011-02-02,1304.03,0.235,3,02,02,-0.182,1.352,0.242,2.494,-0.596,3.384,4.419,5.609,-0.272,1.393,0.346,1.611
2011-02-01,1307.59,-0.272,2,01,02,1.537,2.33,0.816,2.336,4.003,6.229,5.335,7.923,1.669,2.448,0.845,2.135
2011-01-31,1286.12,1.669,1,31,01,0.781,-1.096,0.137,0.03,2.14,1.002,2.542,3.119,0.766,-1.033,-0.392,0.328
2011-01-28,1276.34,0.766,5,28,01,-1.862,-1.479,-0.478,-2.208,-1.114,-0.841,0.509,0.356,-1.785,-1.565,-1.123,-1.442
2011-01-27,1299.54,-1.785,4,27,01,0.39,1.247,2.247,0.414,0.276,1.525,1.14,2.621,0.224,0.647,1.262,0.487
2011-01-26,1296.63,0.224,3,26,01,0.853,1.016,1.507,0.751,1.246,1.361,2.457,3.846,0.422,0.449,1.279,1.003
2011-01-25,1291.18,0.422,2,25,01,0.161,0.988,-0.107,-0.185,0.115,-0.38,0.562,2.742,0.026,0.61,0.722,0.406
2011-01-24,1290.84,0.026,1,24,01,0.825,0.486,-1.738,0.312,-0.494,1.08,-0.152,3.831,0.584,0.826,-0.323,1.284
2011-01-21,1283.35,0.584,5,21,01,-0.336,-1.085,-1.793,-0.096,1.582,0.946,1.465,5.124,0.241,0.112,-0.765,1.071
2011-01-20,1280.26,0.241,4,20,01,-0.751,-2.214,-0.745,0.775,-0.626,-1.22,1.356,2.858,-0.129,-1.14,-0.273,0.689
2011-01-19,1281.92,-0.129,3,19,01,-1.474,-0.716,-0.077,1.286,-0.597,0.514,2.168,4.07,-1.012,-0.875,-0.314,0.634
2011-01-18,1295.02,-1.012,2,18,01,0.769,1.502,2.086,2.535,1.118,2.607,3.99,5.368,0.138,0.877,1.612,1.446
2011-01-14,1293.24,0.138,5,14,01,0.727,0.643,1.727,2.399,1.473,1.645,3.607,3.925,0.738,0.566,1.85,1.814
2011-01-13,1283.76,0.738,4,13,01,-0.083,0.575,1.531,0.654,0.17,1.348,1.482,2.897,-0.171,0.728,0.964,0.935
2011-01-12,1285.96,-0.171,3,12,01,0.659,1.077,1.364,1.974,1.176,1.93,1.862,4.732,0.901,1.277,0.951,2.252
2011-01-11,1274.48,0.901,2,11,01,0.415,0.95,0.439,0.706,0.745,0.132,1.325,3.176,0.373,0.234,-0.163,1.32
2011-01-10,1269.75,0.373,1,10,01,0.532,0.284,0.66,0.259,-0.609,-0.067,0.307,2.399,-0.138,-0.322,-0.035,0.791
2011-01-07,1271.5,-0.138,5,07,01,-0.247,-0.506,-0.864,0.115,0.545,1.191,1.395,2.956,-0.184,-0.396,-0.029,1.032
2011-01-06,1273.85,-0.184,4,06,01,-0.259,0.376,0.601,0.151,0.643,0.374,2.817,2.972,-0.212,0.287,1.289,1.297
2011-01-05,1276.56,-0.212,3,05,01,0.636,-0.36,0.266,0.441,-0.267,0.201,1.827,2.049,0.501,0.369,1.485,1.575
2011-01-04,1270.2,0.501,2,04,01,-0.99,0.225,-0.398,-0.362,0.469,2.434,2.085,2.885,-0.131,0.999,0.827,0.902
2011-01-03,1271.87,-0.131,1,03,01,1.227,0.628,0.987,0.902,1.956,1.622,1.539,2.517,1.131,1.112,1.062,1.377
2010-12-31,1257.64,1.131,5,31,12,-0.592,-0.622,-0.447,0.458,-0.327,-0.341,0.151,1.246,-0.019,-0.17,0.008,0.847
2010-12-30,1257.88,-0.019,4,30,12,-0.03,0.357,0.175,1.136,-0.014,-0.082,0.219,1.649,-0.151,-0.05,0.088,1.123
2010-12-29,1259.78,-0.151,3,29,12,0.388,0.175,0.036,1.123,-0.068,0.493,0.783,1.592,0.101,0.178,0.075,1.361
2010-12-28,1258.51,0.101,2,28,12,-0.212,-0.181,-0.085,1.732,0.562,0.301,0.963,2.185,0.077,0.138,0.312,1.885
2010-12-27,1257.54,0.077,1,27,12,0.03,-0.139,0.909,1.547,-0.26,0.288,1.094,1.15,0.061,-0.103,0.839,1.285
2010-12-23,1256.77,0.061,4,23,12,-0.169,0.097,0.958,1.448,0.549,0.66,1.427,1.161,-0.164,0.173,1.034,1.315
2010-12-22,1258.84,-0.164,3,22,12,0.266,1.049,1.086,1.309,0.11,0.803,0.803,0.859,0.338,0.943,1.285,1.487
2010-12-21,1254.6,0.338,2,21,12,0.781,0.861,1.818,2.108,0.692,0.762,1.211,1.0,0.603,0.859,1.568,1.752
2010-12-20,1247.08,0.603,1,20,12,0.079,0.037,0.632,1.631,0.069,0.0,0.055,0.515,0.255,0.339,0.442,1.531
2010-12-17,1243.91,0.255,5,17,12,-0.043,0.949,0.485,1.43,-0.069,0.445,-0.263,0.994,0.084,0.703,0.278,1.647
2010-12-16,1242.87,0.084,4,16,12,0.992,0.595,0.22,1.587,0.515,0.055,0.055,1.276,0.619,0.103,0.199,1.615
2010-12-15,1235.23,0.619,3,15,12,-0.393,-0.46,0.284,0.633,-0.457,-0.705,-0.208,0.927,-0.512,-0.422,0.181,0.859
2010-12-14,1241.59,-0.512,2,14,12,-0.067,-0.373,0.992,1.635,-0.249,0.0,0.459,0.979,0.091,0.096,1.084,1.642
2010-12-13,1240.46,0.091,1,13,12,-0.306,0.748,0.941,3.008,0.249,0.5,1.259,1.444,0.005,0.605,1.365,2.851
2010-12-10,1240.4,0.005,5,10,12,1.057,1.37,1.364,5.497,0.25,0.459,1.22,3.767,0.6,0.987,1.413,5.07
2010-12-09,1233.0,0.6,4,09,12,0.31,0.192,0.347,3.804,0.209,0.756,1.138,3.672,0.384,0.756,0.677,3.809
2010-12-08,1228.28,0.384,3,08,12,-0.118,-0.006,0.636,3.424,0.546,0.757,0.518,3.784,0.37,0.422,0.553,3.269
2010-12-07,1223.75,0.37,2,07,12,0.112,0.155,2.047,2.821,0.21,0.379,0.182,2.261,0.052,-0.078,1.466,2.12
2010-12-06,1223.12,0.052,1,06,12,0.043,0.643,4.078,4.767,0.169,-0.238,2.516,3.378,-0.13,0.13,3.606,3.59
2010-12-03,1224.71,-0.13,5,03,12,0.599,1.889,3.445,3.512,-0.406,-0.196,2.505,1.425,0.26,1.546,3.111,2.243
2010-12-02,1221.53,0.26,4,02,12,1.283,3.413,2.77,3.728,0.21,2.76,3.25,1.333,1.282,3.471,2.701,1.817
2010-12-01,1206.07,1.282,3,01,12,2.103,1.527,0.758,2.733,2.545,2.707,2.075,1.451,2.162,1.542,0.644,0.784
2010-11-30,1180.55,2.162,2,30,11,-0.565,-0.622,0.662,2.034,0.158,0.477,0.841,0.797,-0.607,-0.744,-0.015,0.166
2010-11-29,1187.76,-0.607,1,29,11,-0.058,-0.758,0.064,3.205,0.318,-0.615,-1.054,0.74,-0.138,-0.884,-0.842,0.799
2010-11-26,1189.4,-0.138,5,26,11,-0.7,1.292,0.932,1.517,-0.93,0.362,-1.857,-1.774,-0.747,0.734,-0.861,-0.697
2010-11-24,1198.35,-0.747,3,24,11,2.007,0.828,1.961,2.479,1.305,-0.442,-0.612,-1.564,1.492,0.043,0.139,-0.072
2010-11-23,1180.73,1.492,2,23,11,-1.156,-0.356,1.363,-1.105,-1.724,-2.212,-0.043,-3.968,-1.428,-1.584,0.182,-2.704
2010-11-22,1197.84,-1.428,1,22,11,0.809,1.123,3.138,-0.186,-0.496,-0.171,1.813,-1.322,-0.158,0.096,1.655,-1.712
2010-11-19,1199.73,-0.158,5,19,11,0.312,1.725,0.579,-0.142,0.327,2.217,0.085,-0.127,0.254,1.794,0.165,-1.127
2010-11-18,1196.69,0.254,4,18,11,1.409,1.993,0.509,-1.522,1.884,1.987,-0.958,-0.014,1.536,1.557,-0.21,-2.171
2010-11-17,1178.59,1.536,3,17,11,0.576,-1.126,-2.434,-2.914,0.102,-2.086,-3.926,-1.414,0.021,-1.6,-2.88,-3.855
2010-11-16,1178.34,0.021,2,16,11,-1.692,-1.455,-3.223,-2.806,-2.185,-2.888,-3.079,-0.634,-1.621,-1.74,-3.313,-3.499
